,name,waveform_count,timebins,class
1663,TJM40_4Tastes_210517_104423_repacked_unit34,735,75,pos
1664,TJM40_4Tastes_210517_104423_repacked_unit35,735,75,pos
1665,TJM40_4Tastes_210517_104423_repacked_unit36,735,75,pos
1666,TJM40_4Tastes_210517_104423_repacked_unit37,735,75,pos
1667,TJM40_4Tastes_210517_104423_repacked_unit38,735,75,pos
1668,TJM40_4Tastes_210517_104423_repacked_unit39,735,75,pos
1669,TJM40_4Tastes_210517_104423_repacked_unit4,735,75,pos
1670,TJM40_4Tastes_210517_104423_repacked_unit40,735,75,pos
1671,TJM40_4Tastes_210517_104423_repacked_unit41,735,75,pos
1672,TJM40_4Tastes_210517_104423_repacked_unit42,735,75,pos
1673,TJM40_4Tastes_210517_104423_repacked_unit43,735,75,pos
1674,TJM40_4Tastes_210517_104423_repacked_unit44,735,75,pos
1675,TJM40_4Tastes_210517_104423_repacked_unit5,735,75,pos
1676,TJM40_4Tastes_210517_104423_repacked_unit6,735,75,pos
1677,TJM40_4Tastes_210517_104423_repacked_unit7,735,75,pos
1678,TJM40_4Tastes_210517_104423_repacked_unit8,735,75,pos
1679,TJM40_4Tastes_210517_104423_repacked_unit9,735,75,pos
1680,TJM41_2Tastes_210420_120752_repacked_unit0,735,75,pos
1681,TJM41_2Tastes_210420_120752_repacked_unit1,411,75,pos
1682,TJM41_2Tastes_210420_120752_repacked_unit10,735,75,pos
1683,TJM41_2Tastes_210420_120752_repacked_unit11,735,75,pos
1684,TJM41_2Tastes_210420_120752_repacked_unit12,735,75,pos
1685,TJM41_2Tastes_210420_120752_repacked_unit13,735,75,pos
1686,TJM41_2Tastes_210420_120752_repacked_unit14,735,75,pos
1687,TJM41_2Tastes_210420_120752_repacked_unit15,735,75,pos
1688,TJM41_2Tastes_210420_120752_repacked_unit16,735,75,pos
1689,TJM41_2Tastes_210420_120752_repacked_unit17,735,75,pos
1690,TJM41_2Tastes_210420_120752_repacked_unit18,735,75,pos
1691,TJM41_2Tastes_210420_120752_repacked_unit19,735,75,pos
1692,TJM41_2Tastes_210420_120752_repacked_unit2,735,75,pos
1693,TJM41_2Tastes_210420_120752_repacked_unit20,735,75,pos
1694,TJM41_2Tastes_210420_120752_repacked_unit21,735,75,pos
1695,TJM41_2Tastes_210420_120752_repacked_unit22,735,75,pos
1696,TJM41_2Tastes_210420_120752_repacked_unit23,735,75,pos
1697,TJM41_2Tastes_210420_120752_repacked_unit24,735,75,pos
1698,TJM41_2Tastes_210420_120752_repacked_unit25,735,75,pos
1699,TJM41_2Tastes_210420_120752_repacked_unit26,735,75,pos
1700,TJM41_2Tastes_210420_120752_repacked_unit3,735,75,pos
1701,TJM41_2Tastes_210420_120752_repacked_unit4,735,75,pos
1702,TJM41_2Tastes_210420_120752_repacked_unit5,735,75,pos
1703,TJM41_2Tastes_210420_120752_repacked_unit6,735,75,pos
1704,TJM41_2Tastes_210420_120752_repacked_unit7,735,75,pos
1705,TJM41_2Tastes_210420_120752_repacked_unit8,735,75,pos
1706,TJM41_2Tastes_210420_120752_repacked_unit9,735,75,pos
1707,TJM41_4Tastes_210414_120853_repacked_unit0,735,75,pos
1708,TJM41_4Tastes_210414_120853_repacked_unit1,735,75,pos
1709,TJM41_4Tastes_210414_120853_repacked_unit10,735,75,pos
1710,TJM41_4Tastes_210414_120853_repacked_unit11,735,75,pos
1711,TJM41_4Tastes_210414_120853_repacked_unit12,735,75,pos
1712,TJM41_4Tastes_210414_120853_repacked_unit13,735,75,pos
1713,TJM41_4Tastes_210414_120853_repacked_unit14,735,75,pos
1714,TJM41_4Tastes_210414_120853_repacked_unit15,735,75,pos
1715,TJM41_4Tastes_210414_120853_repacked_unit16,735,75,pos
1716,TJM41_4Tastes_210414_120853_repacked_unit17,735,75,pos
1717,TJM41_4Tastes_210414_120853_repacked_unit18,735,75,pos
1718,TJM41_4Tastes_210414_120853_repacked_unit19,735,75,pos
1719,TJM41_4Tastes_210414_120853_repacked_unit2,735,75,pos
1720,TJM41_4Tastes_210414_120853_repacked_unit20,735,75,pos
1721,TJM41_4Tastes_210414_120853_repacked_unit21,735,75,pos
1722,TJM41_4Tastes_210414_120853_repacked_unit22,735,75,pos
1723,TJM41_4Tastes_210414_120853_repacked_unit23,735,75,pos
1724,TJM41_4Tastes_210414_120853_repacked_unit24,735,75,pos
1725,TJM41_4Tastes_210414_120853_repacked_unit25,735,75,pos
1726,TJM41_4Tastes_210414_120853_repacked_unit26,735,75,pos
1727,TJM41_4Tastes_210414_120853_repacked_unit27,735,75,pos
1728,TJM41_4Tastes_210414_120853_repacked_unit28,735,75,pos
1729,TJM41_4Tastes_210414_120853_repacked_unit3,735,75,pos
1730,TJM41_4Tastes_210414_120853_repacked_unit4,735,75,pos
1731,TJM41_4Tastes_210414_120853_repacked_unit5,735,75,pos
1732,TJM41_4Tastes_210414_120853_repacked_unit6,735,75,pos
1733,TJM41_4Tastes_210414_120853_repacked_unit7,735,75,pos
1734,TJM41_4Tastes_210414_120853_repacked_unit8,735,75,pos
1735,TJM41_4Tastes_210414_120853_repacked_unit9,735,75,pos
1736,TJM41_4Tastes_210415_121424_repacked_unit0,735,75,pos
1737,TJM41_4Tastes_210415_121424_repacked_unit1,735,75,pos
1738,TJM41_4Tastes_210415_121424_repacked_unit10,735,75,pos
1739,TJM41_4Tastes_210415_121424_repacked_unit11,735,75,pos
1740,TJM41_4Tastes_210415_121424_repacked_unit12,735,75,pos
1741,TJM41_4Tastes_210415_121424_repacked_unit13,735,75,pos
1742,TJM41_4Tastes_210415_121424_repacked_unit14,735,75,pos
1743,TJM41_4Tastes_210415_121424_repacked_unit15,735,75,pos
1744,TJM41_4Tastes_210415_121424_repacked_unit16,735,75,pos
1745,TJM41_4Tastes_210415_121424_repacked_unit17,735,75,pos
1746,TJM41_4Tastes_210415_121424_repacked_unit18,735,75,pos
1747,TJM41_4Tastes_210415_121424_repacked_unit19,735,75,pos
1748,TJM41_4Tastes_210415_121424_repacked_unit2,735,75,pos
1749,TJM41_4Tastes_210415_121424_repacked_unit20,735,75,pos
1750,TJM41_4Tastes_210415_121424_repacked_unit21,735,75,pos
1751,TJM41_4Tastes_210415_121424_repacked_unit22,735,75,pos
1752,TJM41_4Tastes_210415_121424_repacked_unit23,735,75,pos
1753,TJM41_4Tastes_210415_121424_repacked_unit24,735,75,pos
1754,TJM41_4Tastes_210415_121424_repacked_unit25,735,75,pos
1755,TJM41_4Tastes_210415_121424_repacked_unit26,735,75,pos
1756,TJM41_4Tastes_210415_121424_repacked_unit27,735,75,pos
1757,TJM41_4Tastes_210415_121424_repacked_unit28,735,75,pos
1758,TJM41_4Tastes_210415_121424_repacked_unit29,735,75,pos
1759,TJM41_4Tastes_210415_121424_repacked_unit3,735,75,pos
1760,TJM41_4Tastes_210415_121424_repacked_unit30,555,75,pos
1761,TJM41_4Tastes_210415_121424_repacked_unit31,735,75,pos
1762,TJM41_4Tastes_210415_121424_repacked_unit32,735,75,pos
1763,TJM41_4Tastes_210415_121424_repacked_unit4,735,75,pos
1764,TJM41_4Tastes_210415_121424_repacked_unit5,735,75,pos
1765,TJM41_4Tastes_210415_121424_repacked_unit6,735,75,pos
1766,TJM41_4Tastes_210415_121424_repacked_unit7,735,75,pos
1767,TJM41_4Tastes_210415_121424_repacked_unit8,735,75,pos
1768,TJM41_4Tastes_210415_121424_repacked_unit9,735,75,pos
1769,TJM41_4Tastes_210416_142514_repacked_unit0,735,75,pos
1770,TJM41_4Tastes_210416_142514_repacked_unit1,735,75,pos
1771,TJM41_4Tastes_210416_142514_repacked_unit10,735,75,pos
1772,TJM41_4Tastes_210416_142514_repacked_unit11,735,75,pos
1773,TJM41_4Tastes_210416_142514_repacked_unit12,735,75,pos
1774,TJM41_4Tastes_210416_142514_repacked_unit13,735,75,pos
1775,TJM41_4Tastes_210416_142514_repacked_unit14,735,75,pos
1776,TJM41_4Tastes_210416_142514_repacked_unit15,735,75,pos
1777,TJM41_4Tastes_210416_142514_repacked_unit16,735,75,pos
1778,TJM41_4Tastes_210416_142514_repacked_unit17,735,75,pos
1779,TJM41_4Tastes_210416_142514_repacked_unit18,735,75,pos
1780,TJM41_4Tastes_210416_142514_repacked_unit19,735,75,pos
1781,TJM41_4Tastes_210416_142514_repacked_unit2,735,75,pos
1782,TJM41_4Tastes_210416_142514_repacked_unit20,735,75,pos
1783,TJM41_4Tastes_210416_142514_repacked_unit21,735,75,pos
1784,TJM41_4Tastes_210416_142514_repacked_unit22,735,75,pos
1785,TJM41_4Tastes_210416_142514_repacked_unit23,735,75,pos
1786,TJM41_4Tastes_210416_142514_repacked_unit24,735,75,pos
1787,TJM41_4Tastes_210416_142514_repacked_unit25,735,75,pos
1788,TJM41_4Tastes_210416_142514_repacked_unit26,735,75,pos
1789,TJM41_4Tastes_210416_142514_repacked_unit27,735,75,pos
1790,TJM41_4Tastes_210416_142514_repacked_unit28,735,75,pos
1791,TJM41_4Tastes_210416_142514_repacked_unit29,735,75,pos
1792,TJM41_4Tastes_210416_142514_repacked_unit3,735,75,pos
1793,TJM41_4Tastes_210416_142514_repacked_unit4,735,75,pos
1794,TJM41_4Tastes_210416_142514_repacked_unit5,735,75,pos
1795,TJM41_4Tastes_210416_142514_repacked_unit6,735,75,pos
1796,TJM41_4Tastes_210416_142514_repacked_unit7,735,75,pos
1797,TJM41_4Tastes_210416_142514_repacked_unit8,735,75,pos
1798,TJM41_4Tastes_210416_142514_repacked_unit9,735,75,pos
1799,AM11_4Tastes_191029_171714_elec00,21638,75,neg
1800,AM11_4Tastes_191029_171714_elec02,21099,75,neg
1801,AM11_4Tastes_191029_171714_elec05,7291,75,neg
1802,AM11_4Tastes_191029_171714_elec08,201478,75,neg
1803,AM11_4Tastes_191029_171714_elec11,152111,75,neg
1804,AM11_4Tastes_191029_171714_elec14,217407,75,neg
1805,AM11_4Tastes_191029_171714_elec17,117097,75,neg
1806,AM11_4Tastes_191029_171714_elec19,49472,75,neg
1807,AM11_4Tastes_191029_171714_elec21,36624,75,neg
1808,AM11_4Tastes_191029_171714_elec22,111606,75,neg
1809,AM11_4Tastes_191029_171714_elec23,315982,75,neg
1810,AM11_4Tastes_191029_171714_elec24,8753,75,neg
1811,AM11_4Tastes_191029_171714_elec27,23301,75,neg
1812,AM11_4Tastes_191029_171714_elec28,20464,75,neg
1813,AM11_4Tastes_191029_171714_elec29,10529,75,neg
1814,AM11_4Tastes_191029_171714_elec30,5373,75,neg
1815,AM11_4Tastes_191029_171714_elec31,2911,75,neg
